261.0007886; 2.102118E-03;7442;7.5774771E+03;3.8004084E+00;1.1160007E+03;5.3599381E-01;1.0188980E+04;5.6290565E+00;0;NULL;NULL;NULL;NULL;77.03114;7.1980420E-04;51.4248;5.6810601E-04;5.7943448E-02;2.9081693E-02
261.0212213; 2.101291E-03;7443;7.5825112E+03;3.8004682E+00;1.1143046E+03;5.3599358E-01;1.0189615E+04;5.6280417E+00;0;NULL;NULL;NULL;NULL;77.0304;7.1940222E-04;51.42394;5.6782347E-04;5.8065392E-02;2.9268937E-02
261.0416541; 2.100463E-03;7444;7.5848540E+03;3.8005283E+00;1.1144667E+03;5.3599334E-01;1.0199704E+04;5.6286383E+00;0;NULL;NULL;NULL;NULL;77.03161;7.1946380E-04;51.42464;5.6784117E-04;5.7734784E-02;2.8945360E-02
261.0620869; 2.099634E-03;7445;7.5903511E+03;3.8005884E+00;1.1142660E+03;5.3599310E-01;1.0198545E+04;5.6287355E+00;0;NULL;NULL;NULL;NULL;77.03078;7.1901135E-04;51.4246;5.6749472E-04;5.8101948E-02;2.9103035E-02
261.0825196; 2.098806E-03;7446;7.5778975E+03;3.8006485E+00;1.1180826E+03;5.3599286E-01;1.0187116E+04;5.6291671E+00;0;NULL;NULL;NULL;NULL;77.03074;7.2035764E-04;51.42388;5.6858145E-04;5.7679746E-02;2.8901525E-02
261.1029524; 2.097977E-03;7447;7.5900693E+03;3.8007085E+00;1.1137646E+03;5.3599256E-01;1.0198549E+04;5.6291571E+00;0;NULL;NULL;NULL;NULL;77.03087;7.1862119E-04;51.42564;5.6715833E-04;5.7765171E-02;2.9080220E-02
261.1233852; 2.097148E-03;7448;7.5791899E+03;3.8007681E+00;1.1158895E+03;5.3599238E-01;1.0186501E+04;5.6289940E+00;0;NULL;NULL;NULL;NULL;77.03144;7.2009215E-04;51.42552;5.6831917E-04;5.7575285E-02;2.8882364E-02
261.143818; 2.096319E-03;7449;7.5814473E+03;3.8008282E+00;1.1165958E+03;5.3599209E-01;1.0185810E+04;5.6290655E+00;0;NULL;NULL;NULL;NULL;77.03183;7.1979361E-04;51.42539;5.6808564E-04;5.7777409E-02;2.8926941E-02
261.1642507; 2.095489E-03;7450;7.5765029E+03;3.8008883E+00;1.1163921E+03;5.3599185E-01;1.0180197E+04;5.6296959E+00;0;NULL;NULL;NULL;NULL;77.03113;7.2003482E-04;51.42436;5.6831533E-04;5.7406384E-02;2.8814835E-02
261.1846835; 2.094659E-03;7451;7.5793652E+03;3.8009484E+00;1.1169989E+03;5.3599155E-01;1.0185284E+04;5.6286521E+00;0;NULL;NULL;NULL;NULL;77.0312;7.1936008E-04;51.42524;5.6775723E-04;5.7413850E-02;2.8746473E-02
261.2051161; 2.093829E-03;7452;7.5878716E+03;3.8010085E+00;1.1165808E+03;5.3599137E-01;1.0192993E+04;5.6287365E+00;0;NULL;NULL;NULL;NULL;77.03347;7.1901456E-04;51.42431;5.6749227E-04;5.7725351E-02;2.8862284E-02
261.225549; 2.092999E-03;7453;7.5782310E+03;3.8009746E+00;1.1167361E+03;5.3599268E-01;1.0185742E+04;5.6298094E+00;0;NULL;NULL;NULL;NULL;77.03112;7.2022318E-04;51.4246;5.6846056E-04;5.7330385E-02;2.8638335E-02
261.2459818; 2.092169E-03;7454;7.5909482E+03;3.8009410E+00;1.1149316E+03;5.3599411E-01;1.0193762E+04;5.6297288E+00;0;NULL;NULL;NULL;NULL;77.03138;7.1872876E-04;51.42479;5.6727324E-04;5.7866056E-02;2.8925590E-02
261.2664145; 2.091338E-03;7455;7.5729985E+03;3.8009074E+00;1.1161576E+03;5.3599542E-01;1.0171328E+04;5.6299357E+00;0;NULL;NULL;NULL;NULL;77.02972;7.1978098E-04;51.42404;5.6814210E-04;5.7429157E-02;2.8509898E-02
261.2868473; 2.090507E-03;7456;7.5828223E+03;3.8008733E+00;1.1167250E+03;5.3599685E-01;1.0181757E+04;5.6290908E+00;0;NULL;NULL;NULL;NULL;77.03161;7.1983738E-04;51.42507;5.6813791E-04;5.7531916E-02;2.8586838E-02
261.3072801; 2.089676E-03;7457;7.5797295E+03;3.8008397E+00;1.1168571E+03;5.3599817E-01;1.0182355E+04;5.6289773E+00;0;NULL;NULL;NULL;NULL;77.03045;7.2057144E-04;51.42391;5.6876394E-04;5.7376295E-02;2.8453056E-02
261.3277129; 2.088844E-03;7458;7.5773696E+03;3.8008060E+00;1.1162864E+03;5.3599954E-01;1.0175551E+04;5.6291146E+00;0;NULL;NULL;NULL;NULL;77.03133;7.2013738E-04;51.42542;5.6836731E-04;5.7402272E-02;2.8571073E-02
261.3481455; 2.088012E-03;7459;7.5874189E+03;3.8007722E+00;1.1164459E+03;5.3600091E-01;1.0191491E+04;5.6297655E+00;0;NULL;NULL;NULL;NULL;77.03236;7.1931927E-04;51.42519;5.6771893E-04;5.7210594E-02;2.8556883E-02
261.3685784; 2.087180E-03;7460;7.5770327E+03;3.8007386E+00;1.1167758E+03;5.3600228E-01;1.0176796E+04;5.6290045E+00;0;NULL;NULL;NULL;NULL;77.03085;7.2043546E-04;51.4246;5.6863250E-04;5.7277843E-02;2.8487099E-02
261.3890112; 2.086348E-03;7461;7.5843105E+03;3.8007045E+00;1.1176729E+03;5.3600365E-01;1.0183419E+04;5.6284018E+00;0;NULL;NULL;NULL;NULL;77.03106;7.1984337E-04;51.42614;5.6811725E-04;5.7267312E-02;2.8326070E-02
261.4094438; 2.085516E-03;7462;7.5803120E+03;3.8006709E+00;1.1159695E+03;5.3600496E-01;1.0182593E+04;5.6289988E+00;0;NULL;NULL;NULL;NULL;77.03122;7.1964256E-04;51.42371;5.6803081E-04;5.7180885E-02;2.7943626E-02
261.4298767; 2.084683E-03;7463;7.5875020E+03;3.8006372E+00;1.1172362E+03;5.3600633E-01;1.0184947E+04;5.6289573E+00;0;NULL;NULL;NULL;NULL;77.0307;7.1825477E-04;51.42406;5.6692981E-04;5.7370361E-02;2.8505532E-02
261.4503095; 2.083850E-03;7464;7.5809590E+03;3.8006034E+00;1.1182111E+03;5.3600770E-01;1.0182546E+04;5.6283908E+00;0;NULL;NULL;NULL;NULL;77.03086;7.2004576E-04;51.42474;5.6832144E-04;5.7065662E-02;2.7989453E-02
261.4707421; 2.083016E-03;7465;NULL;NULL;NULL;NULL;NULL;NULL;36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
261.491175; 2.082183E-03;7466;7.5776230E+03;3.8005359E+00;1.1194342E+03;5.3601032E-01;1.0173466E+04;5.6286478E+00;0;NULL;NULL;NULL;NULL;77.03041;7.2053756E-04;51.42318;5.6876231E-04;5.6867793E-02;2.8112441E-02
261.5116078; 2.081349E-03;7467;7.5755518E+03;3.8005021E+00;1.1171869E+03;5.3601170E-01;1.0168144E+04;5.6288042E+00;0;NULL;NULL;NULL;NULL;77.03098;7.2052242E-04;51.42373;5.6872825E-04;5.6741990E-02;2.8203215E-02
261.5320404; 2.080515E-03;7468;7.5855884E+03;3.8004684E+00;1.1152462E+03;5.3601307E-01;1.0180948E+04;5.6296029E+00;0;NULL;NULL;NULL;NULL;77.03213;7.1933045E-04;51.42534;5.6772772E-04;5.6887414E-02;2.8180361E-02
261.5524732; 2.079681E-03;7469;7.5869922E+03;3.8004344E+00;1.1181595E+03;5.3601438E-01;1.0184733E+04;5.6287365E+00;0;NULL;NULL;NULL;NULL;77.03141;7.1984471E-04;51.4244;5.6816911E-04;5.6997839E-02;2.7778219E-02
261.5729061; 2.078846E-03;7470;7.5819316E+03;3.8004007E+00;1.1165721E+03;5.3601569E-01;1.0175170E+04;5.6278782E+00;0;NULL;NULL;NULL;NULL;77.03234;7.1959331E-04;51.42492;5.6794635E-04;5.6935776E-02;2.7983012E-02
261.5933388; 2.078011E-03;7471;7.5796797E+03;3.8003669E+00;1.1169200E+03;5.3601706E-01;1.0177295E+04;5.6287346E+00;0;NULL;NULL;NULL;NULL;77.03096;7.1974692E-04;51.42402;5.6810857E-04;5.6710821E-02;2.7781069E-02
261.6137715; 2.077176E-03;7472;7.5821802E+03;3.8003333E+00;1.1169919E+03;5.3601837E-01;1.0172558E+04;5.6286306E+00;0;NULL;NULL;NULL;NULL;77.03141;7.1970682E-04;51.42503;5.6804187E-04;5.6886528E-02;2.8099379E-02
261.6342044; 2.076341E-03;7473;7.5825205E+03;3.8002996E+00;1.1181096E+03;5.3601968E-01;1.0181966E+04;5.6290011E+00;0;NULL;NULL;NULL;NULL;77.03099;7.2013598E-04;51.42461;5.6839775E-04;5.6605726E-02;2.7477125E-02
261.6546371; 2.075505E-03;7474;7.5816553E+03;3.8002656E+00;1.1185021E+03;5.3602099E-01;1.0173262E+04;5.6274505E+00;0;NULL;NULL;NULL;NULL;77.03036;7.2006980E-04;51.42463;5.6835107E-04;5.6828763E-02;2.7837642E-02
261.6750698; 2.074670E-03;7475;7.5809429E+03;3.8002319E+00;1.1171976E+03;5.3602231E-01;1.0174992E+04;5.6285949E+00;0;NULL;NULL;NULL;NULL;77.03065;7.1994978E-04;51.42463;5.6825392E-04;5.6405470E-02;2.7573083E-02
261.6955026; 2.073833E-03;7476;7.5787764E+03;3.8001983E+00;1.1172307E+03;5.3602362E-01;1.0169679E+04;5.6280980E+00;0;NULL;NULL;NULL;NULL;77.03174;7.2027498E-04;51.42455;5.6850287E-04;5.6642223E-02;2.7798289E-02
261.7159354; 2.072997E-03;7477;7.5790239E+03;3.8001568E+00;1.1172643E+03;5.3602612E-01;1.0172355E+04;5.6285458E+00;0;NULL;NULL;NULL;NULL;77.03035;7.2008040E-04;51.42452;5.6836253E-04;5.6612361E-02;2.7645666E-02
261.7363681; 2.072161E-03;7478;7.5690869E+03;3.8001151E+00;1.1192444E+03;5.3602862E-01;1.0156786E+04;5.6284852E+00;0;NULL;NULL;NULL;NULL;77.03049;7.2115741E-04;51.42411;5.6922308E-04;5.6326251E-02;2.7508296E-02
261.7568008; 2.071324E-03;7479;7.5761748E+03;3.8000736E+00;1.1189493E+03;5.3603113E-01;1.0166233E+04;5.6273870E+00;0;NULL;NULL;NULL;NULL;77.03072;7.2079618E-04;51.42384;5.6894356E-04;5.6315426E-02;2.7495276E-02
261.7772337; 2.070487E-03;7480;7.5772720E+03;3.8000326E+00;1.1183455E+03;5.3603363E-01;1.0171031E+04;5.6276183E+00;0;NULL;NULL;NULL;NULL;77.03006;7.2041753E-04;51.42365;5.6865590E-04;5.6282293E-02;2.7257564E-02
261.7976664; 2.069650E-03;7481;7.5713130E+03;3.7999907E+00;1.1170917E+03;5.3603613E-01;1.0156112E+04;5.6279426E+00;0;NULL;NULL;NULL;NULL;77.0303;7.2099519E-04;51.42427;5.6908990E-04;5.6376971E-02;2.7398843E-02
261.8180991; 2.068812E-03;7482;7.5802305E+03;3.7999492E+00;1.1171219E+03;5.3603864E-01;1.0176386E+04;5.6287303E+00;0;NULL;NULL;NULL;NULL;77.03117;7.2004390E-04;51.42518;5.6830241E-04;5.6104146E-02;2.7212555E-02
261.8385319; 2.067974E-03;7483;7.5812256E+03;3.7999079E+00;1.1187167E+03;5.3604108E-01;1.0171378E+04;5.6276059E+00;0;NULL;NULL;NULL;NULL;77.02737;7.1985077E-04;51.42521;5.6818250E-04;5.6361336E-02;2.7208144E-02
261.8589647; 2.067136E-03;7484;7.5715815E+03;3.7998664E+00;1.1178481E+03;5.3604364E-01;1.0160094E+04;5.6291599E+00;0;NULL;NULL;NULL;NULL;77.0299;7.2007033E-04;51.42453;5.6835340E-04;5.5917274E-02;2.6958972E-02
261.8793974; 2.066298E-03;7485;7.5728770E+03;3.7998250E+00;1.1163743E+03;5.3604609E-01;1.0160900E+04;5.6267786E+00;0;NULL;NULL;NULL;NULL;77.02968;7.2001026E-04;51.42525;5.6828564E-04;5.6154020E-02;2.7126005E-02
261.8998302; 2.065459E-03;7486;7.5766719E+03;3.7997835E+00;1.1179955E+03;5.3604859E-01;1.0168468E+04;5.6282964E+00;0;NULL;NULL;NULL;NULL;77.03129;7.2052475E-04;51.42467;5.6869339E-04;5.5958007E-02;2.6870800E-02
261.920263; 2.064620E-03;7487;7.5733765E+03;3.7997420E+00;1.1169536E+03;5.3605103E-01;1.0163685E+04;5.6280971E+00;0;NULL;NULL;NULL;NULL;77.02862;7.2009955E-04;51.42429;5.6839333E-04;5.6012146E-02;2.6889071E-02
261.9406957; 2.063781E-03;7488;7.5661523E+03;3.7997005E+00;1.1189745E+03;5.3605354E-01;1.0150375E+04;5.6277714E+00;0;NULL;NULL;NULL;NULL;77.02937;7.2102202E-04;51.42445;5.6910922E-04;5.6045577E-02;2.6802499E-02
261.9611285; 2.062942E-03;7489;7.5721826E+03;3.7996590E+00;1.1176705E+03;5.3605604E-01;1.0163812E+04;5.6283460E+00;0;NULL;NULL;NULL;NULL;77.02902;7.2068884E-04;51.42435;5.6885154E-04;5.5941291E-02;2.6727552E-02
261.9815613; 2.062103E-03;7490;7.5731006E+03;3.7996175E+00;1.1186484E+03;5.3605849E-01;1.0158609E+04;5.6272640E+00;0;NULL;NULL;NULL;NULL;77.03106;7.2134245E-04;51.42417;5.6935352E-04;5.5877291E-02;2.6876790E-02
262.001994; 2.061263E-03;7491;7.5703364E+03;3.7995763E+00;1.1195751E+03;5.3606099E-01;1.0160493E+04;5.6284261E+00;0;NULL;NULL;NULL;NULL;77.02956;7.2120555E-04;51.42285;5.6929939E-04;5.5442140E-02;2.6375279E-02
262.0224267; 2.060423E-03;7492;7.5713892E+03;3.7995348E+00;1.1163755E+03;5.3606343E-01;1.0156942E+04;5.6270590E+00;0;NULL;NULL;NULL;NULL;77.02971;7.2080275E-04;51.4238;5.6895002E-04;5.5901792E-02;2.6875494E-02
262.0428594; 2.059582E-03;7493;7.5717134E+03;3.7994933E+00;1.1179557E+03;5.3606594E-01;1.0161296E+04;5.6275535E+00;0;NULL;NULL;NULL;NULL;77.02985;7.2067184E-04;51.42329;5.6886044E-04;5.5473689E-02;2.6426947E-02
262.0632923; 2.058742E-03;7494;7.5693760E+03;3.7994518E+00;1.1179773E+03;5.3606838E-01;1.0151516E+04;5.6279860E+00;0;NULL;NULL;NULL;NULL;77.03097;7.2139699E-04;51.42392;5.6940201E-04;5.5568688E-02;2.6767651E-02
262.083725; 2.057901E-03;7495;7.5783945E+03;3.7994101E+00;1.1179351E+03;5.3607082E-01;1.0170299E+04;5.6279855E+00;0;NULL;NULL;NULL;NULL;77.02977;7.1964267E-04;51.42291;5.6805904E-04;5.5584710E-02;2.6361467E-02
262.1041578; 2.057060E-03;7496;7.5707827E+03;3.7993689E+00;1.1187581E+03;5.3607327E-01;1.0155754E+04;5.6280088E+00;0;NULL;NULL;NULL;NULL;77.03004;7.2097831E-04;51.42435;5.6906568E-04;5.5600099E-02;2.6377566E-02
262.1245905; 2.056219E-03;7497;7.5749863E+03;3.7993271E+00;1.1186697E+03;5.3607577E-01;1.0163414E+04;5.6271820E+00;0;NULL;NULL;NULL;NULL;77.03042;7.2056294E-04;51.42333;5.6876492E-04;5.5483893E-02;2.6332088E-02
262.1450233; 2.055377E-03;7498;7.5688013E+03;3.7992857E+00;1.1186960E+03;5.3607821E-01;1.0154385E+04;5.6289282E+00;0;NULL;NULL;NULL;NULL;77.03051;7.2060712E-04;51.42394;5.6877936E-04;5.5600580E-02;2.6338320E-02
262.1654561; 2.054536E-03;7499;7.5716738E+03;3.7992442E+00;1.1188995E+03;5.3608066E-01;1.0156109E+04;5.6280284E+00;0;NULL;NULL;NULL;NULL;77.02909;7.2109688E-04;51.42398;5.6917721E-04;5.5542447E-02;2.6298562E-02
262.1858887; 2.053693E-03;7500;7.5683486E+03;3.7992027E+00;1.1176155E+03;5.3608310E-01;1.0155036E+04;5.6280441E+00;0;NULL;NULL;NULL;NULL;77.02927;7.2116731E-04;51.42328;5.6925195E-04;5.5174593E-02;2.5922066E-02
262.2063216; 2.052851E-03;7501;7.5759106E+03;3.7992172E+00;1.1174583E+03;5.3608727E-01;1.0160797E+04;5.6263781E+00;0;NULL;NULL;NULL;NULL;77.03041;7.2041823E-04;51.4242;5.6862226E-04;5.5500116E-02;2.6382873E-02
262.2267543; 2.052009E-03;7502;7.5700615E+03;3.7992320E+00;1.1169215E+03;5.3609133E-01;1.0156654E+04;5.6284323E+00;0;NULL;NULL;NULL;NULL;77.02845;7.2061404E-04;51.42379;5.6880759E-04;5.5303827E-02;2.5959134E-02
262.247187; 2.051166E-03;7503;7.5722510E+03;3.7992463E+00;1.1165585E+03;5.3609544E-01;1.0154547E+04;5.6274581E+00;0;NULL;NULL;NULL;NULL;77.02951;7.2075648E-04;51.42403;5.6890358E-04;5.5577379E-02;2.6286049E-02
262.2676198; 2.050323E-03;7504;7.5669438E+03;3.7992611E+00;1.1180427E+03;5.3609949E-01;1.0150826E+04;5.6281843E+00;0;NULL;NULL;NULL;NULL;77.02971;7.2121783E-04;51.42388;5.6927057E-04;5.5222973E-02;2.5887903E-02
262.2880525; 2.049480E-03;7505;7.5719482E+03;3.7992754E+00;1.1179540E+03;5.3610361E-01;1.0153165E+04;5.6273828E+00;0;NULL;NULL;NULL;NULL;77.03035;7.2089251E-04;51.42305;5.6903390E-04;5.5463858E-02;2.6129566E-02
262.3084853; 2.048636E-03;7506;7.5734570E+03;3.7992902E+00;1.1161934E+03;5.3610766E-01;1.0158238E+04;5.6273375E+00;0;NULL;NULL;NULL;NULL;77.0301;7.2055717E-04;51.4228;5.6877965E-04;5.5391617E-02;2.5807546E-02
